rule_id,file_name,function_name,ScreenField,SectionName,CLASLabel,rule_statement,Rule_Relation,rule_description,rule_type,lob,dependent_control,parent_rule_id,External_rule_id
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkCLASRated, SYSTEMS POWER PAC COVERAGE,1.)CLAS Rated,"                    With _oLobData.Policy.Input
                         .Fields(""PfPPHSBRated"").Value = """"
                         .Fields(""PfPPHSBPrem"").Value = """"
                         .Fields(""PfPPHSBEqpBdLmt"").Value = """"
                         .Fields(""PfPPHSBBincLmt"").Value = """"
                         .Fields(""PfPPHSBExxpLmt"").Value = """"
                         .Fields(""PfPPHSBExpdExpLmt"").Value = """"
                         .Fields(""PfPPHSBHzSbstLmt"").Value = """"
                         .Fields(""PfPPHSBSplgLmt"").Value = """"
                         .Fields(""PfPPHSBSrvIntLmt"").Value = """"
                         .Fields(""PfPPHSBOthCndInd"").Value = """"
                         .Fields(""PfPolPPOverride"").Value = """"
                         .Fields(""PfPolPPCmbDedCd"").Value = """"
                         .Fields(""PfPolPPDDedCd"").Value = """"
                         .Fields(""PfPolPPDACDedCd"").Value = """"
                         .Fields(""PfPolPPDBlrDedCd"").Value = """"
                         .Fields(""PfPolPPDDigDedCd"").Value = """"
                         .Fields(""PfPolPPDElcDedCd"").Value = """"
                         .Fields(""PfPolPPDPrsDedCd"").Value = """"
                         .Fields(""PfPolPPDRfgDedCd"").Value = """"
                         .Fields(""PfPolPPDTrnDedCd"").Value = """"
                         .Fields(""PfPolPPDTrbDedCd"").Value = """"
                         .Fields(""PfPolPPDSpeDedCd"").Value = """"
                         .Fields(""PfPolPPIDedCd"").Value = """"
                         .Fields(""PfPolPPIACDedCd"").Value = """"
                         .Fields(""PfPolPPIBlrDedCd"").Value = """"
                         .Fields(""PfPolPPIDigDedCd"").Value = """"
                         .Fields(""PfPolPPIElcDedCd"").Value = """"
                         .Fields(""PfPolPPIPrsDedCd"").Value = """"
                         .Fields(""PfPolPPIRfgDedCd"").Value = """"
                         .Fields(""PfPolPPITrnDedCd"").Value = """"
                         .Fields(""PfPolPPITrbDedCd"").Value = """"
                         .Fields(""PfPolPSplDedCd"").Value = """"
                         .Fields(""PfPolPPISpeDedCd"").Value = """"
                         .Fields(""PfPPClasRated"").Value = """"
                         .Fields(""PfPPSpl"").Value = """"
                         .Fields(""PfPPSplLim"").Value = """"
                         .Fields(""PfPPSplRate"").Value = """"
                         .Fields(""PfPPClsRtCmbnInd"").Value = """"
                         .Fields(""PfPPClsRtDrctInd"").Value = """"
                         .Fields(""PfPPClsRtIndrctInd"").Value = """"
                         .Fields(""PfPPClsRtSplgInd"").Value = """"
                         .Fields(""PfPPClsRtDedDocInd"").Value = """"
                     End With
                 End If
","rule-28,rule-34",,,,,,
rule-36,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkCLASRated, SYSTEMS POWER PAC COVERAGE,1.)CLAS Rated,"                If chkCLASRated.Checked = False AndAlso
                          chkHSBRated.Checked = False AndAlso
                           chkHSBOptOut.Checked = False Then
                     _oLobData.Policy.Input(""PfPPClasRated"").Value = """"
                     _oLobData.Policy.Input(""PfPPOptOut"").Value = """"
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = """"
                 End If
","rule-28,rule-36",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkCLASRated, SYSTEMS POWER PAC COVERAGE,1.)CLAS Rated,"            End If
",rule-28,,,,,,
rule-37,PFPolicyInput.aspx,setchkComb,chkComb, Specific Equipment Exceptions,1.)Combined All Coverages,"                If Trim(_oLobData.Policy.Input(""PfPolPPCmbDedCd"").Value) > """" Then
                     .Checked = True
                     pnlHSBDirectDeduct.InitialClientVisibility = False
                     pnlHSBIndirectDeduct.InitialClientVisibility = False
                 Else
                     .Checked = False
                 End If
",rule-37,,direct_rule,,,,
,PFPolicyInput.aspx,,chkComb, Specific Equipment Exceptions,1.)Combined All Coverages,setchkComb(),rule-37,,,,,,
,PFPolicyInput.aspx,,chkComb, Specific Equipment Exceptions,1.)Combined All Coverages,SetPnlAllCovs(),rule-37,,,,,,
,PFPolicyInput.aspx,,chkComb, Specific Equipment Exceptions,1.)Combined All Coverages,SetupPagePresentationHSBRated(),rule-37,,,,,,
,PFPolicyInput.aspx,,chkComb, Specific Equipment Exceptions,1.)Combined All Coverages,SetupPropertyPolicyInputControl(),rule-37,,,,,,
rule-38,PFPolicyInput.aspx,SetchkDAir,chkDAir, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDACDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-38,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDAir, Direct Coverages,,SetchkDAir(),rule-38,,,,,,
,PFPolicyInput.aspx,,chkDAir, Direct Coverages,,SetPnlDirectCoverages(),rule-38,,,,,,
,PFPolicyInput.aspx,,chkDAir, Direct Coverages,,SetupPagePresentationHSBRated(),rule-38,,,,,,
,PFPolicyInput.aspx,,chkDAir, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-38,,,,,,
rule-39,PFPolicyInput.aspx,SetchkDBoil,chkDBoil, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDBlrDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-39,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDBoil, Direct Coverages,,SetchkDBoil(),rule-39,,,,,,
,PFPolicyInput.aspx,,chkDBoil, Direct Coverages,,SetPnlDirectCoverages(),rule-39,,,,,,
,PFPolicyInput.aspx,,chkDBoil, Direct Coverages,,SetupPagePresentationHSBRated(),rule-39,,,,,,
,PFPolicyInput.aspx,,chkDBoil, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-39,,,,,,
rule-40,PFPolicyInput.aspx,SetchkDDiagEq,chkDDiagEq, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDDigDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-40,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDDiagEq, Direct Coverages,,SetchkDDiagEq(),rule-40,,,,,,
,PFPolicyInput.aspx,,chkDDiagEq, Direct Coverages,,SetPnlDirectCoverages(),rule-40,,,,,,
,PFPolicyInput.aspx,,chkDDiagEq, Direct Coverages,,SetupPagePresentationHSBRated(),rule-40,,,,,,
,PFPolicyInput.aspx,,chkDDiagEq, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-40,,,,,,
rule-41,PFPolicyInput.aspx,SetchkDEgen,chkDEgen, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolEbHSBDEGEDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-41,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetchkDEgen(),rule-41,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetPnlDirectCoverages(),rule-41,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetupPagePresentationHSBRated(),rule-41,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-41,,,,,,
rule-42,PFPolicyInput.aspx,SetchkDEgen,chkDEgen, Direct Coverages,,"Class_Variable:        Private _ShowAltPower As Boolean = False
 SetupPagePresentationHSBRated():                _ShowAltPower = True
                 If _ShowAltPower = False Then
                     .Visible = False
                 Else
                     .Visible = True
                 End If
",rule-42,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetchkDEgen(),rule-42,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetPnlDirectCoverages(),rule-42,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetupPagePresentationHSBRated(),rule-42,,,,,,
,PFPolicyInput.aspx,,chkDEgen, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-42,,,,,,
rule-43,PFPolicyInput.aspx,SetchkDElecGen,chkDElecGen, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDElcDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-43,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDElecGen, Direct Coverages,,SetchkDElecGen(),rule-43,,,,,,
,PFPolicyInput.aspx,,chkDElecGen, Direct Coverages,,SetPnlDirectCoverages(),rule-43,,,,,,
,PFPolicyInput.aspx,,chkDElecGen, Direct Coverages,,SetupPagePresentationHSBRated(),rule-43,,,,,,
,PFPolicyInput.aspx,,chkDElecGen, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-43,,,,,,
rule-44,PFPolicyInput.aspx,SetchkDMach,chkDMach, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDMacDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-44,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDMach, Direct Coverages,,SetchkDMach(),rule-44,,,,,,
,PFPolicyInput.aspx,,chkDMach, Direct Coverages,,SetPnlDirectCoverages(),rule-44,,,,,,
,PFPolicyInput.aspx,,chkDMach, Direct Coverages,,SetupPagePresentationHSBRated(),rule-44,,,,,,
,PFPolicyInput.aspx,,chkDMach, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-44,,,,,,
rule-45,PFPolicyInput.aspx,SetchkDPress,chkDPress, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDPrsDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-45,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDPress, Direct Coverages,,SetchkDPress(),rule-45,,,,,,
,PFPolicyInput.aspx,,chkDPress, Direct Coverages,,SetPnlDirectCoverages(),rule-45,,,,,,
,PFPolicyInput.aspx,,chkDPress, Direct Coverages,,SetupPagePresentationHSBRated(),rule-45,,,,,,
,PFPolicyInput.aspx,,chkDPress, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-45,,,,,,
rule-46,PFPolicyInput.aspx,SetchkDRefrig,chkDRefrig, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDRfgDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-46,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDRefrig, Direct Coverages,,SetchkDRefrig(),rule-46,,,,,,
,PFPolicyInput.aspx,,chkDRefrig, Direct Coverages,,SetPnlDirectCoverages(),rule-46,,,,,,
,PFPolicyInput.aspx,,chkDRefrig, Direct Coverages,,SetupPagePresentationHSBRated(),rule-46,,,,,,
,PFPolicyInput.aspx,,chkDRefrig, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-46,,,,,,
rule-47,PFPolicyInput.aspx,SetchkDSpec,chkDSpec, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDSpeDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-47,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDSpec, Direct Coverages,,SetchkDSpec(),rule-47,,,,,,
,PFPolicyInput.aspx,,chkDSpec, Direct Coverages,,SetPnlDirectCoverages(),rule-47,,,,,,
,PFPolicyInput.aspx,,chkDSpec, Direct Coverages,,SetupPagePresentationHSBRated(),rule-47,,,,,,
,PFPolicyInput.aspx,,chkDSpec, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-47,,,,,,
rule-48,PFPolicyInput.aspx,SetchkDTrans,chkDTrans, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDTrnDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-48,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDTrans, Direct Coverages,,SetchkDTrans(),rule-48,,,,,,
,PFPolicyInput.aspx,,chkDTrans, Direct Coverages,,SetPnlDirectCoverages(),rule-48,,,,,,
,PFPolicyInput.aspx,,chkDTrans, Direct Coverages,,SetupPagePresentationHSBRated(),rule-48,,,,,,
,PFPolicyInput.aspx,,chkDTrans, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-48,,,,,,
rule-49,PFPolicyInput.aspx,SetchkDTurb,chkDTurb, Direct Coverages,,"                If Trim(_oLobData.Policy.Input(""PfPolPPDTrbDedCd"").Value) > """" Then
                     .Checked = True
                 Else
                     .Checked = False
                 End If
",rule-49,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDTurb, Direct Coverages,,SetchkDTurb(),rule-49,,,,,,
,PFPolicyInput.aspx,,chkDTurb, Direct Coverages,,SetPnlDirectCoverages(),rule-49,,,,,,
,PFPolicyInput.aspx,,chkDTurb, Direct Coverages,,SetupPagePresentationHSBRated(),rule-49,,,,,,
,PFPolicyInput.aspx,,chkDTurb, Direct Coverages,,SetupPropertyPolicyInputControl(),rule-49,,,,,,
rule-50,PFPolicyInput.aspx,SetchkDir,chkDir, Specific Equipment Exceptions,1.)Direct Coverages,"                If Trim(_oLobData.Policy.Input(""PfPolPPDDedCd"").Value) > """" Then
                     .Checked = True
                     pnlHSBDirectDeduct.InitialClientVisibility = True
                 Else
                     .Checked = False
                     pnlHSBDirectDeduct.InitialClientVisibility = False
                 End If
",rule-50,,direct_rule,,,,
,PFPolicyInput.aspx,,chkDir, Specific Equipment Exceptions,1.)Direct Coverages,SetchkDir(),rule-50,,,,,,
,PFPolicyInput.aspx,,chkDir, Specific Equipment Exceptions,1.)Direct Coverages,SetPnlDirectCoverages(),rule-50,,,,,,
,PFPolicyInput.aspx,,chkDir, Specific Equipment Exceptions,1.)Direct Coverages,SetupPagePresentationHSBRated(),rule-50,,,,,,
,PFPolicyInput.aspx,,chkDir, Specific Equipment Exceptions,1.)Direct Coverages,SetupPropertyPolicyInputControl(),rule-50,,,,,,
rule-51,PFPolicyInput.aspx,setchkHSBOptout,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If _oLobData.Attributes(""sPowPacOptOutChk"") = ""visible"" Then
                     chkHSBOptOut.Checked = True
                 End If
",rule-51,,direct_rule,,,,
,PFPolicyInput.aspx,,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,setchkHSBOptout(),rule-51,,,,,,
,PFPolicyInput.aspx,,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,SetControlsSystemsPowerPacOptions(),rule-51,,,,,,
rule-52,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"            If GrgJul(_oLobData.Attributes.Common.PolicyEffectiveDate) >= 106182 Then
                 _oLobData.Policy.Input(""PfPPOptOut"").Value = ddlPfPPOptOut.SelectedValue
",rule-52,,direct_rule,,,,
rule-53,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If _oLobShared.HSBRatedByAltPower(_oLobData) = True Then
                     chkHSBOptOut.Checked = False
                     chkCLASRated.Checked = False
                     chkHSBRated.Checked = True
                 End If
","rule-52,rule-53",,direct_rule,,,,
rule-54,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If chkCLASRated.Checked = True Then
","rule-52,rule-54",,direct_rule,,,,
rule-55,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    If _oLobData.Policy.Input(""PfPPClasRated"").Value <> ""Y"" Then
                         _bAutoWalkThruFieldChanged = True
                     End If
","rule-52,rule-54,rule-55",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    _oLobData.Policy.Input(""PfPPClasRated"").Value = ""Y""
                 Else
","rule-52,rule-54",,,,,,
rule-56,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    If _oLobData.Policy.Input(""PfPPClasRated"").Value = ""Y"" Then
                         _bAutoWalkThruFieldChanged = True
                     End If
","rule-52,rule-54,rule-56",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    _oLobData.Policy.Input(""PfPPClasRated"").Value = """"
                 End If
","rule-52,rule-54",,,,,,
rule-57,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If chkHSBRated.Checked = True Then
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = ""F""
                 Else
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = """"
                 End If
","rule-52,rule-57",,direct_rule,,,,
rule-58,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If chkHSBOptOut.Checked = True Then
","rule-52,rule-58",,direct_rule,,,,
rule-59,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    If Val(_oLobData.Policy.Input(""PfPPOptOut"").Value) = 0 Then
                         _oLobData.Policy.Input(""PfPPOptOut"").Value = ""9""
                     End If
","rule-52,rule-58,rule-59",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                    With _oLobData.Policy.Input
                         .Fields(""PfPPHSBRated"").Value = """"
                         .Fields(""PfPPHSBPrem"").Value = """"
                         .Fields(""PfPPHSBEqpBdLmt"").Value = """"
                         .Fields(""PfPPHSBBincLmt"").Value = """"
                         .Fields(""PfPPHSBExxpLmt"").Value = """"
                         .Fields(""PfPPHSBExpdExpLmt"").Value = """"
                         .Fields(""PfPPHSBHzSbstLmt"").Value = """"
                         .Fields(""PfPPHSBSplgLmt"").Value = """"
                         .Fields(""PfPPHSBSrvIntLmt"").Value = """"
                         .Fields(""PfPPHSBOthCndInd"").Value = """"
                         .Fields(""PfPolPPOverride"").Value = """"
                         .Fields(""PfPolPPCmbDedCd"").Value = """"
                         .Fields(""PfPolPPDDedCd"").Value = """"
                         .Fields(""PfPolPPDACDedCd"").Value = """"
                         .Fields(""PfPolPPDBlrDedCd"").Value = """"
                         .Fields(""PfPolPPDDigDedCd"").Value = """"
                         .Fields(""PfPolPPDElcDedCd"").Value = """"
                         .Fields(""PfPolPPDPrsDedCd"").Value = """"
                         .Fields(""PfPolPPDRfgDedCd"").Value = """"
                         .Fields(""PfPolPPDTrnDedCd"").Value = """"
                         .Fields(""PfPolPPDTrbDedCd"").Value = """"
                         .Fields(""PfPolPPDSpeDedCd"").Value = """"
                         .Fields(""PfPolPPIDedCd"").Value = """"
                         .Fields(""PfPolPPIACDedCd"").Value = """"
                         .Fields(""PfPolPPIBlrDedCd"").Value = """"
                         .Fields(""PfPolPPIDigDedCd"").Value = """"
                         .Fields(""PfPolPPIElcDedCd"").Value = """"
                         .Fields(""PfPolPPIPrsDedCd"").Value = """"
                         .Fields(""PfPolPPIRfgDedCd"").Value = """"
                         .Fields(""PfPolPPITrnDedCd"").Value = """"
                         .Fields(""PfPolPPITrbDedCd"").Value = """"
                         .Fields(""PfPolPSplDedCd"").Value = """"
                         .Fields(""PfPolPPISpeDedCd"").Value = """"
                         .Fields(""PfPPClasRated"").Value = """"
                         .Fields(""PfPPSpl"").Value = """"
                         .Fields(""PfPPSplLim"").Value = """"
                         .Fields(""PfPPSplRate"").Value = """"
                         .Fields(""PfPPClsRtCmbnInd"").Value = """"
                         .Fields(""PfPPClsRtDrctInd"").Value = """"
                         .Fields(""PfPPClsRtIndrctInd"").Value = """"
                         .Fields(""PfPPClsRtSplgInd"").Value = """"
                         .Fields(""PfPPClsRtDedDocInd"").Value = """"
                     End With
                 End If
","rule-52,rule-58",,,,,,
rule-60,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"                If chkCLASRated.Checked = False AndAlso
                          chkHSBRated.Checked = False AndAlso
                           chkHSBOptOut.Checked = False Then
                     _oLobData.Policy.Input(""PfPPClasRated"").Value = """"
                     _oLobData.Policy.Input(""PfPPOptOut"").Value = """"
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = """"
                 End If
","rule-52,rule-60",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBOptOut, SYSTEMS POWER PAC COVERAGE,1.)Opt Out,"            End If
",rule-52,,,,,,
rule-61,PFPolicyInput.aspx,setchkHSBRated,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                If Trim(_oLobData.Attributes(""sPowPacHSBRtdChk"")) = ""visible"" Then
                     .Checked = True
                     pnlHSBRated.InitialClientVisibility = True
                 Else
                     pnlHSBRated.InitialClientVisibility = False
                 End If
",rule-61,,direct_rule,,,,
,PFPolicyInput.aspx,,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,setchkHSBRated(),rule-61,,,,,,
,PFPolicyInput.aspx,,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,SetControlsSystemsPowerPacOptions(),rule-61,,,,,,
rule-62,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"            If GrgJul(_oLobData.Attributes.Common.PolicyEffectiveDate) >= 106182 Then
                 _oLobData.Policy.Input(""PfPPOptOut"").Value = ddlPfPPOptOut.SelectedValue
",rule-62,,direct_rule,,,,
rule-63,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                If _oLobShared.HSBRatedByAltPower(_oLobData) = True Then
                     chkHSBOptOut.Checked = False
                     chkCLASRated.Checked = False
                     chkHSBRated.Checked = True
                 End If
","rule-62,rule-63",,direct_rule,,,,
rule-64,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                If chkCLASRated.Checked = True Then
","rule-62,rule-64",,direct_rule,,,,
rule-65,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    If _oLobData.Policy.Input(""PfPPClasRated"").Value <> ""Y"" Then
                         _bAutoWalkThruFieldChanged = True
                     End If
","rule-62,rule-64,rule-65",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    _oLobData.Policy.Input(""PfPPClasRated"").Value = ""Y""
                 Else
","rule-62,rule-64",,,,,,
rule-66,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    If _oLobData.Policy.Input(""PfPPClasRated"").Value = ""Y"" Then
                         _bAutoWalkThruFieldChanged = True
                     End If
","rule-62,rule-64,rule-66",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    _oLobData.Policy.Input(""PfPPClasRated"").Value = """"
                 End If
","rule-62,rule-64",,,,,,
rule-67,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                If chkHSBRated.Checked = True Then
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = ""F""
                 Else
                     _oLobData.Policy.Input(""PfPPHSBRated"").Value = """"
                 End If
","rule-62,rule-67",,direct_rule,,,,
rule-68,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                If chkHSBOptOut.Checked = True Then
","rule-62,rule-68",,direct_rule,,,,
rule-69,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    If Val(_oLobData.Policy.Input(""PfPPOptOut"").Value) = 0 Then
                         _oLobData.Policy.Input(""PfPPOptOut"").Value = ""9""
                     End If
","rule-62,rule-68,rule-69",,direct_rule,,,,
,PFPolicyInput.aspx,SaveFormSystemsPowerPacOptionsData,chkHSBRated, SYSTEMS POWER PAC COVERAGE,1.)HSB Rated,"                    With _oLobData.Policy.Input
                         .Fields(""PfPPHSBRated"").Value = """"
                         .Fields(""PfPPHSBPrem"").Value = """"
                         .Fields(""PfPPHSBEqpBdLmt"").Value = """"
                         .Fields(""PfPPHSBBincLmt"").Value = """"
                         .Fields(""PfPPHSBExxpLmt"").Value = """"
                         .Fields(""PfPPHSBExpdExpLmt"").Value = """"
                         .Fields(""PfPPHSBHzSbstLmt"").Value = """"
                         .Fields(""PfPPHSBSplgLmt"").Value = """"
                         .Fields(""PfPPHSBSrvIntLmt"").Value = """"
                         .Fields(""PfPPHSBOthCndInd"").Value = """"
                         .Fields(""PfPolPPOverride"").Value = """"
                         .Fields(""PfPolPPCmbDedCd"").Value = """"
                         .Fields(""PfPolPPDDedCd"").Value = """"
                         .Fields(""PfPolPPDACDedCd"").Value = """"
                         .Fields(""PfPolPPDBlrDedCd"").Value = """"
                         .Fields(""PfPolPPDDigDedCd"").Value = """"
                         .Fields(""PfPolPPDElcDedCd"").Value = """"
                         .Fields(""PfPolPPDPrsDedCd"").Value = """"
                         .Fields(""PfPolPPDRfgDedCd"").Value = """"
                         .Fields(""PfPolPPDTrnDedCd"").Value = """"
                         .Fields(""PfPolPPDTrbDedCd"").Value = """"
                         .Fields(""PfPolPPDSpeDedCd"").Value = """"
                         .Fields(""PfPolPPIDedCd"").Value = """"
                         .Fields(""PfPolPPIACDedCd"").Value = """"
                         .Fields(""PfPolPPIBlrDedCd"").Value = """"
                         .Fields(""PfPolPPIDigDedCd"").Value = """"
                         .Fields(""PfPolPPIElcDedCd"").Value = """"
                         .Fields(""PfPolPPIPrsDedCd"").Value = """"
                         .Fields(""PfPolPPIRfgDedCd"").Value = """"
                         .Fields(""PfPolPPITrnDedCd"").Value = """"
                         .Fields(""PfPolPPITrbDedCd"").Value = """"
                         .Fields(""PfPolPSplDedCd"").Value = """"
                         .Fields(""PfPolPPISpeDedCd"").Value = """"
                         .Fields(""PfPPClasRated"").Value = """"
                         .Fields(""PfPPSpl"").Value = """"
                         .Fields(""PfPPSplLim"").Value = """"
                         .Fields(""PfPPSplRate"").Value = """"
                         .Fields(""PfPPClsRtCmbnInd"").Value = """"
                         .Fields(""PfPPClsRtDrctInd"").Value = """"
                         .Fields(""PfPPClsRtIndrctInd"").Value = """"
                         .Fields(""PfPPClsRtSplgInd"").Value = """"
                         .Fields(""PfPPClsRtDedDocInd"").Value = """"
                     End With
                 End If
","rule-62,rule-68",,,,,,
