rule_id,file_name,function_name,ScreenField,SectionName,CLASLabel,rule_statement,Rule_Relation,rule_description,rule_type,lob,dependent_control,parent_rule_id,External_rule_id
,PFPolicyInput.aspx,,ddlDElecGenDed, Direct Coverages,1.)Electrical Generators,SetddlDElecGenDed(),rule-87,,,,,,
,PFPolicyInput.aspx,,ddlDElecGenDed, Direct Coverages,1.)Electrical Generators,SetPnlDirectCoverages(),rule-87,,,,,,
,PFPolicyInput.aspx,,ddlDElecGenDed, Direct Coverages,1.)Electrical Generators,SetupPagePresentationHSBRated(),rule-87,,,,,,
,PFPolicyInput.aspx,,ddlDElecGenDed, Direct Coverages,1.)Electrical Generators,SetupPropertyPolicyInputControl(),rule-87,,,,,,
rule-88,PFPolicyInput.aspx,SetddlDTurbDed,ddlDTurbDed, Direct Coverages,1.)Turbines,"Class_Variable:        Private _nGrgJulEffDate As Integer = 0
 SetupPagePresentation():                _nGrgJulEffDate = BusinessServices.Utility.GrgJul(.PolicyEffectiveDate)
                 If _nGrgJulEffDate > 111243 Then
                     oDataTable = _oLobBusPolHSBRated.GetListDirectTurbines2011()
                 Else
                     oDataTable = _oLobBusPolHSBRated.GetListDirectTurbines()
                 End If
",rule-88,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlDTurbDed, Direct Coverages,1.)Turbines,SetddlDTurbDed(),rule-88,,,,,,
,PFPolicyInput.aspx,,ddlDTurbDed, Direct Coverages,1.)Turbines,SetPnlDirectCoverages(),rule-88,,,,,,
,PFPolicyInput.aspx,,ddlDTurbDed, Direct Coverages,1.)Turbines,SetupPagePresentationHSBRated(),rule-88,,,,,,
,PFPolicyInput.aspx,,ddlDTurbDed, Direct Coverages,1.)Turbines,SetupPropertyPolicyInputControl(),rule-88,,,,,,
rule-89,PFPolicyInput.aspx,SetddlIEGenEquip,ddlIEGenEquip, Indirect Coverages,1.)Electrical Generating Equipment,"Class_Variable:        Private _ShowAltPower As Boolean = False
 SetupPagePresentationHSBRated():                _ShowAltPower = True
                 If _ShowAltPower = False Then
                     .Visible = False
                 Else
                     .Visible = True
                 End If
",rule-89,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlIEGenEquip, Indirect Coverages,1.)Electrical Generating Equipment,SetddlIEGenEquip(),rule-89,,,,,,
,PFPolicyInput.aspx,,ddlIEGenEquip, Indirect Coverages,1.)Electrical Generating Equipment,SetPnlInDirectCoverages(),rule-89,,,,,,
,PFPolicyInput.aspx,,ddlIEGenEquip, Indirect Coverages,1.)Electrical Generating Equipment,SetupPagePresentationHSBRated(),rule-89,,,,,,
,PFPolicyInput.aspx,,ddlIEGenEquip, Indirect Coverages,1.)Electrical Generating Equipment,SetupPropertyPolicyInputControl(),rule-89,,,,,,
rule-90,PFPolicyInput.aspx,SetddlIElecGenDed,ddlIElecGenDed, Indirect Coverages,1.)Electrical Generators,"Class_Variable:        Private _nGrgJulEffDate As Integer = 0
 SetupPagePresentation():                _nGrgJulEffDate = BusinessServices.Utility.GrgJul(.PolicyEffectiveDate)
                 If _nGrgJulEffDate > 111243 Then
                     oDataTable = _oLobBusPolHSBRated.GetListIndirectElectricGens2011()
                 Else
                     oDataTable = _oLobBusPolHSBRated.GetListIndirectElectricGens()
                 End If
",rule-90,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlIElecGenDed, Indirect Coverages,1.)Electrical Generators,SetddlIElecGenDed(),rule-90,,,,,,
,PFPolicyInput.aspx,,ddlIElecGenDed, Indirect Coverages,1.)Electrical Generators,SetPnlInDirectCoverages(),rule-90,,,,,,
,PFPolicyInput.aspx,,ddlIElecGenDed, Indirect Coverages,1.)Electrical Generators,SetupPagePresentationHSBRated(),rule-90,,,,,,
,PFPolicyInput.aspx,,ddlIElecGenDed, Indirect Coverages,1.)Electrical Generators,SetupPropertyPolicyInputControl(),rule-90,,,,,,
rule-91,PFPolicyInput.aspx,SetddlITurbDed,ddlITurbDed, Indirect Coverages,1.)Turbines,"Class_Variable:        Private _nGrgJulEffDate As Integer = 0
 SetupPagePresentation():                _nGrgJulEffDate = BusinessServices.Utility.GrgJul(.PolicyEffectiveDate)
                 If _nGrgJulEffDate > 111243 Then
                     oDataTable = _oLobBusPolHSBRated.GetListIndirectTurbines2011()
                 Else
                     oDataTable = _oLobBusPolHSBRated.GetListIndirectTurbines()
                 End If
",rule-91,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlITurbDed, Indirect Coverages,1.)Turbines,SetddlITurbDed(),rule-91,,,,,,
,PFPolicyInput.aspx,,ddlITurbDed, Indirect Coverages,1.)Turbines,SetPnlInDirectCoverages(),rule-91,,,,,,
,PFPolicyInput.aspx,,ddlITurbDed, Indirect Coverages,1.)Turbines,SetupPagePresentationHSBRated(),rule-91,,,,,,
,PFPolicyInput.aspx,,ddlITurbDed, Indirect Coverages,1.)Turbines,SetupPropertyPolicyInputControl(),rule-91,,,,,,
rule-92,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","SetupPagePresentation():            _isElitePac2015Applicable = _oLobData.Policy.Input.Fields(""PFElitePac2015Apply"").Value.CL_EqualsYesAbbreviation()
                 If _isElitePac2015Applicable Then
                     .Visible = True
                     pnlPolInfo.AddHelpItem(""Loss Free"", 874, ""ddlLossFreeYr"")
                 Else
",rule-92,,variable_type_rule,,,,
rule-92.1,PFPolicyInput.aspx,SetControlsPolicyInformation,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOLobShared.IsLFCEffDate(_sEffDate) Then
                 setddlLossFreeYr()
             Else
                 settxtLossFreeYears()
             End If
",rule-92,,Function_Invocation_Rule,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SetControlsPolicyInformation(),rule-92,,,,,,
rule-93,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","Class_Variable:        Private _bDisableMod2 As Boolean = False
                     If _bDisableMod2 Then
                         .Visible = False
                     Else
                         .Visible = True
                         pnlPolInfo.AddHelpItem(""Loss Free"", 874, ""ddlLossFreeYr"")
                     End If
","rule-92,rule-93",,variable_type_rule,,,,
,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","                End If
",rule-92,,,,,,
rule-94,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","                If oCODataOld IsNot Nothing AndAlso oCODataOld.StatusRecords.Contains(""STATUSPF"") Then 
_boldPF = True
 
 End If
",rule-94,,variable_type_rule,,,,
rule-94.1,PFPolicyInput.aspx,SetControlsPolicyInformation,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOLobShared.IsLFCEffDate(_sEffDate) Then
                 setddlLossFreeYr()
             Else
                 settxtLossFreeYears()
             End If
",rule-94,,Function_Invocation_Rule,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SetControlsPolicyInformation(),rule-94,,,,,,
rule-95,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","setddlLossFreeYr():            Dim lossFreeYears As String = _oLobData.Policy.Input(""PfMiscMod2"").Value.Trim
 setddlLossFreeYr():                Dim policyTransactionType As String = _oCOData.Attributes.Common.PolicyTransactionType
                 If (_boldPF AndAlso policyTransactionType.Equals(Common.getTransactionType(Transaction.TransactionType.ChangeEndorsement))) OrElse
                     (New HashSet(Of String)() From {{Common.getTransactionType(Transaction.TransactionType.RenewalIssue)},
                                                    {Common.getTransactionType(Transaction.TransactionType.RenewalQuote)}}.Contains(policyTransactionType) AndAlso
                     oldLines.Contains(Common.getLineOfBusiness(LOB.LineOfBusiness.Property))) AndAlso String.IsNullOrWhiteSpace(lossFreeYears).Equals(False) Then
                     .Enabled = False
                 End If
",rule-95,,variable_type_rule,,,,
rule-95.1,PFPolicyInput.aspx,SetControlsPolicyInformation,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOLobShared.IsLFCEffDate(_sEffDate) Then
                 setddlLossFreeYr()
             Else
                 settxtLossFreeYears()
             End If
",rule-95,,Function_Invocation_Rule,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SetControlsPolicyInformation(),rule-95,,,,,,
rule-96,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","                If SIGI.Web.Context.Current.User.IsInRole(""Auth_ERRC"") AndAlso .Enabled.Equals(False) Then
                     .Enabled = isLFCCorrectionEligible(_oCOData)
                 End If
",rule-96,,variable_type_rule,,,,
rule-96.1,PFPolicyInput.aspx,SetControlsPolicyInformation,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOLobShared.IsLFCEffDate(_sEffDate) Then
                 setddlLossFreeYr()
             Else
                 settxtLossFreeYears()
             End If
",rule-96,,Function_Invocation_Rule,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SetControlsPolicyInformation(),rule-96,,,,,,
rule-96.2,PFPolicyInput.aspx,setddlLossFreeYr,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOData.RenewalLOB.Exists Then 
oldLines = _oCOData.RenewalLOB.Buffer.Trim
 
 End If
",rule-96,,,,,,
rule-97,PFPolicyInput.aspx,SaveFormPolicyInformationData,"ddlLossFreeYr,txtLossFreeYears", PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            If _oCOLobShared.IsLFCEffDate(_oLobData.Attributes.Common.PolicyEffectiveDate) Then
                 _oLobData.Policy.Input(""PfMiscMod2"").Value = ddlLossFreeYr.SelectedValue.Trim()
             Else
                 _oLobData.Policy.Input(""PfMiscMod2"").Value = txtLossFreeYears.Text.Trim()
             End If
",rule-97,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SaveFormPolicyInformationData(),rule-97,,,,,,
,PFPolicyInput.aspx,,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)",SaveFormData(),rule-97,,,,,,
rule-97.1,PFPolicyInput.aspx,SaveData,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            Select Case sActionPassed
                 Case ACTION_SAVE_NAV_AWAY
                     SaveAllData(sActionPassed)
                     If _oLobData.Policy.Input(""PfBlanket"").Value.CL_EqualsYesAbbreviation Then
                         _oLobShared.SetBlktType(_oLobData, _oValidationResults)
                     End If
                     If _oValidationResults.ErrorCount > 0 Then
                         AddErrorsToPage(_oValidationResults)
                     Else
                         CommitCrimeEltePacData()
                         ClearICAndSCAttributes()
                         With _oCOData
                             Const LOB_INPUT_MODE As String = ""StSLobInputMode""
                             Const LOB_STATUS_SAVE As String = ""S""
                             If .StatusRecords(STATUS_PF)(LOB_INPUT_MODE).Value.Equals(LOB_STATUS_SAVE, StringComparison.CurrentCultureIgnoreCase) = False Then
                                 AOLobDetailsDataCapture(_oCOData, Common.getLineOfBusiness(LOB.LineOfBusiness.Property))
                             End If
                             .StatusRecords(STATUS_PF)(LOB_INPUT_MODE).Value = LOB_STATUS_SAVE
                             .SetSession()
                             .Commit()
                         End With
                         Session.SetVariables()
                         Success = True
                     End If
                 Case ACTION_WALK_THRU
                     SaveAllData(sActionPassed)
                     If _oValidationResults.ErrorCount > 0 Then
                         AddErrorsToPage(_oValidationResults)
                     Else
                         Success = True
                         CommitCrimeEltePacData()
                     End If
             End Select
",rule-97,,Function_Invocation_Rule,,,,
rule-97.2,PFPolicyInput.aspx,SaveData,ddlLossFreeYr, PROPERTY POLICY INFORMATION,"1.)Loss Free Years
2.)From the current policy inception date select the number of consecutive years the risk has been loss free (0, 1, 2, 3)","            Select Case sActionPassed
                 Case ACTION_SAVE_NAV_AWAY
                     SaveAllData(sActionPassed)
                     If _oLobData.Policy.Input(""PfBlanket"").Value.CL_EqualsYesAbbreviation Then
                         _oLobShared.SetBlktType(_oLobData, _oValidationResults)
                     End If
                     If _oValidationResults.ErrorCount > 0 Then
                         AddErrorsToPage(_oValidationResults)
                     Else
                         CommitCrimeEltePacData()
                         ClearICAndSCAttributes()
                         With _oCOData
                             Const LOB_INPUT_MODE As String = ""StSLobInputMode""
                             Const LOB_STATUS_SAVE As String = ""S""
                             If .StatusRecords(STATUS_PF)(LOB_INPUT_MODE).Value.Equals(LOB_STATUS_SAVE, StringComparison.CurrentCultureIgnoreCase) = False Then
                                 AOLobDetailsDataCapture(_oCOData, Common.getLineOfBusiness(LOB.LineOfBusiness.Property))
                             End If
                             .StatusRecords(STATUS_PF)(LOB_INPUT_MODE).Value = LOB_STATUS_SAVE
                             .SetSession()
                             .Commit()
                         End With
                         Session.SetVariables()
                         Success = True
                     End If
                 Case ACTION_WALK_THRU
                     SaveAllData(sActionPassed)
                     If _oValidationResults.ErrorCount > 0 Then
                         AddErrorsToPage(_oValidationResults)
                     Else
                         Success = True
                         CommitCrimeEltePacData()
                     End If
             End Select
",rule-97,,Function_Invocation_Rule,,,,
rule-98,PFPolicyInput.aspx,SetddlOptMarginClause1,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,"SetddlOptMarginClause1():            Dim PfBlktTyp1 As String = String.Empty
 SetddlOptMarginClause1():            Dim PfBlktTyp1 As String = String.Empty
                 If PfBlktTyp1.Equals(""4"") OrElse PfBlktTyp1.Equals(""5"") Then
                     .Style.Add(""Display"", ""None"")
                 End If
",rule-98,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetddlOptMarginClause1(),rule-98,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-98,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-98,,,,,,
rule-99,PFPolicyInput.aspx,SetddlOptMarginClause1,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,"                If String.IsNullOrWhiteSpace(PFIsoMcBlkt1) = False Then
                     SetddlItem(PFIsoMcBlkt1, ddlOptMarginClause1)
                 End If
",rule-99,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetddlOptMarginClause1(),rule-99,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-99,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause1, BLANKET GROUP #1,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-99,,,,,,
rule-100,PFPolicyInput.aspx,SetddlOptMarginClause2,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,"SetddlOptMarginClause2():            Dim PfBlktTyp2 As String = String.Empty
 SetddlOptMarginClause2():            Dim PfBlktTyp2 As String = String.Empty
                 If PfBlktTyp2.Equals(""4"") OrElse PfBlktTyp2.Equals(""5"") Then
                     .Style.Add(""Display"", ""None"")
                 End If
",rule-100,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetddlOptMarginClause2(),rule-100,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-100,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-100,,,,,,
rule-101,PFPolicyInput.aspx,SetddlOptMarginClause2,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,"                If String.IsNullOrWhiteSpace(PFIsoMcBlkt2) = False Then
                     SetddlItem(PFIsoMcBlkt2, ddlOptMarginClause2)
                 End If
",rule-101,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetddlOptMarginClause2(),rule-101,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-101,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause2, BLANKET GROUP #2,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-101,,,,,,
rule-102,PFPolicyInput.aspx,SetddlOptMarginClause3,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,"SetddlOptMarginClause3():            Dim PfBlktTyp3 As String = String.Empty
 SetddlOptMarginClause3():            Dim PfBlktTyp3 As String = String.Empty
                 If PfBlktTyp3.Equals(""4"") OrElse PfBlktTyp3.Equals(""5"") Then
                     .Style.Add(""Display"", ""None"")
                 End If
",rule-102,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetddlOptMarginClause3(),rule-102,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-102,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-102,,,,,,
rule-103,PFPolicyInput.aspx,SetddlOptMarginClause3,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,"                If String.IsNullOrWhiteSpace(PFIsoMcBlkt3) = False Then
                     SetddlItem(PFIsoMcBlkt3, ddlOptMarginClause3)
                 End If
",rule-103,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetddlOptMarginClause3(),rule-103,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-103,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause3, BLANKET GROUP #3,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-103,,,,,,
rule-104,PFPolicyInput.aspx,SetddlOptMarginClause4,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,"SetddlOptMarginClause4():            Dim PfBlktTyp4 As String = String.Empty
 SetddlOptMarginClause4():            Dim PfBlktTyp4 As String = String.Empty
                 If PfBlktTyp4.Equals(""4"") OrElse PfBlktTyp4.Equals(""5"") Then
                     .Style.Add(""Display"", ""None"")
                 End If
",rule-104,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetddlOptMarginClause4(),rule-104,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-104,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-104,,,,,,
rule-105,PFPolicyInput.aspx,SetddlOptMarginClause4,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,"                If String.IsNullOrWhiteSpace(PFIsoMcBlkt4) = False Then
                     SetddlItem(PFIsoMcBlkt4, ddlOptMarginClause4)
                 End If
",rule-105,,direct_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetddlOptMarginClause4(),rule-105,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetupPagePresentationBlanlet(),rule-105,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClause4, BLANKET GROUP #4,1.)Optional Margin Clause,SetupPropertyPolicyInputControl(),rule-105,,,,,,
rule-106,PFPolicyInput.aspx,SetddlOptMarginClausePercent1,ddlOptMarginClausePercent1, BLANKET GROUP #1,1.)Optional Margin Clause Percent,"SetddlOptMarginClausePercent1():            Dim PFIsoMcBlkt1 As String = _oLobData.Policy.Input(""PFIsoMcBlkt1"").Value.Trim
 SetddlOptMarginClausePercent1():            Dim PfBlktTyp1 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp1"").Value.Trim
 SetddlOptMarginClausePercent1():            Dim PfBlktTyp1 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp1"").Value.Trim
                 If String.IsNullOrWhiteSpace(PFIsoMcPctBlkt1) OrElse PfBlktTyp1.Equals(""4"") OrElse PfBlktTyp1.Equals(""5"") OrElse PFIsoMcBlkt1.Equals(""2"") Then
                     .Style.Add(""Display"", ""None"")
                 Else
                     .Visible = True
                     SetddlItem(PFIsoMcPctBlkt1, ddlOptMarginClausePercent1)
                 End If
",rule-106,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent1, BLANKET GROUP #1,1.)Optional Margin Clause Percent,SetddlOptMarginClausePercent1(),rule-106,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent1, BLANKET GROUP #1,1.)Optional Margin Clause Percent,SetupPagePresentationBlanlet(),rule-106,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent1, BLANKET GROUP #1,1.)Optional Margin Clause Percent,SetupPropertyPolicyInputControl(),rule-106,,,,,,
rule-107,PFPolicyInput.aspx,SetddlOptMarginClausePercent2,ddlOptMarginClausePercent2, BLANKET GROUP #2,1.)Optional Margin Clause Percent,"SetddlOptMarginClausePercent2():            Dim PFIsoMcBlkt2 As String = _oLobData.Policy.Input(""PFIsoMcBlkt2"").Value.Trim
 SetddlOptMarginClausePercent2():            Dim PfBlktTyp2 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp2"").Value.Trim
 SetddlOptMarginClausePercent2():            Dim PfBlktTyp2 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp2"").Value.Trim
                 If String.IsNullOrWhiteSpace(PFIsoMcPctBlkt2) OrElse PfBlktTyp2.Equals(""4"") OrElse PfBlktTyp2.Equals(""5"") OrElse PFIsoMcBlkt2.Equals(""2"") Then
                     .Style.Add(""Display"", ""None"")
                 Else
                     .Visible = True
                     SetddlItem(PFIsoMcPctBlkt2, ddlOptMarginClausePercent2)
                 End If
",rule-107,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent2, BLANKET GROUP #2,1.)Optional Margin Clause Percent,SetddlOptMarginClausePercent2(),rule-107,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent2, BLANKET GROUP #2,1.)Optional Margin Clause Percent,SetupPagePresentationBlanlet(),rule-107,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent2, BLANKET GROUP #2,1.)Optional Margin Clause Percent,SetupPropertyPolicyInputControl(),rule-107,,,,,,
rule-108,PFPolicyInput.aspx,SetddlOptMarginClausePercent3,ddlOptMarginClausePercent3, BLANKET GROUP #3,1.)Optional Margin Clause Percent,"SetddlOptMarginClausePercent3():            Dim PFIsoMcBlkt3 As String = _oLobData.Policy.Input(""PFIsoMcBlkt3"").Value.Trim
 SetddlOptMarginClausePercent3():            Dim PfBlktTyp3 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp3"").Value.Trim
 SetddlOptMarginClausePercent3():            Dim PfBlktTyp3 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp3"").Value.Trim
                 If String.IsNullOrWhiteSpace(PFIsoMcPctBlkt3) OrElse PfBlktTyp3.Equals(""4"") OrElse PfBlktTyp3.Equals(""5"") OrElse PFIsoMcBlkt3.Equals(""2"") Then
                     .Style.Add(""Display"", ""None"")
                 Else
                     .Visible = True
                     SetddlItem(PFIsoMcPctBlkt3, ddlOptMarginClausePercent3)
                 End If
",rule-108,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent3, BLANKET GROUP #3,1.)Optional Margin Clause Percent,SetddlOptMarginClausePercent3(),rule-108,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent3, BLANKET GROUP #3,1.)Optional Margin Clause Percent,SetupPagePresentationBlanlet(),rule-108,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent3, BLANKET GROUP #3,1.)Optional Margin Clause Percent,SetupPropertyPolicyInputControl(),rule-108,,,,,,
rule-109,PFPolicyInput.aspx,SetddlOptMarginClausePercent4,ddlOptMarginClausePercent4, BLANKET GROUP #4,1.)Optional Margin Clause Percent,"SetddlOptMarginClausePercent4():            Dim PFIsoMcBlkt4 As String = _oLobData.Policy.Input(""PFIsoMcBlkt4"").Value.Trim
 SetddlOptMarginClausePercent4():            Dim PfBlktTyp4 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp4"").Value.Trim
 SetddlOptMarginClausePercent4():            Dim PfBlktTyp4 As String = _oLobData.Policy.Input.Fields(""PfBlktTyp4"").Value.Trim
                 If String.IsNullOrWhiteSpace(PFIsoMcPctBlkt4) OrElse PfBlktTyp4.Equals(""4"") OrElse PfBlktTyp4.Equals(""5"") OrElse PFIsoMcBlkt4.Equals(""2"") Then
                     .Style.Add(""Display"", ""None"")
                 Else
                     .Visible = True
                     SetddlItem(PFIsoMcPctBlkt4, ddlOptMarginClausePercent4)
                 End If
",rule-109,,variable_type_rule,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent4, BLANKET GROUP #4,1.)Optional Margin Clause Percent,SetddlOptMarginClausePercent4(),rule-109,,,,,,
,PFPolicyInput.aspx,,ddlOptMarginClausePercent4, BLANKET GROUP #4,1.)Optional Margin Clause Percent,SetupPagePresentationBlanlet(),rule-109,,,,,,
